x value,receive time,header.stamp,topic,value
-1.9343904598223611,1730340941.893679369,,/base_pose_ground_truth.pose.pose.position.y,4.846971451168326
-2.024797674024067,1730340941.992745858,,/base_pose_ground_truth.pose.pose.position.y,4.889709439191709
-2.1152048882257732,1730340942.092923844,,/base_pose_ground_truth.pose.pose.position.y,4.9324474272150916
-2.2056121024274793,1730340942.195755359,,/base_pose_ground_truth.pose.pose.position.y,4.9751854152384745
-2.2960193166291853,1730340942.292834748,,/base_pose_ground_truth.pose.pose.position.y,5.017923403261857
-2.3864265308308914,1730340942.393030926,,/base_pose_ground_truth.pose.pose.position.y,5.06066139128524
-2.4768337450325975,1730340942.492783705,,/base_pose_ground_truth.pose.pose.position.y,5.103399379308623
-2.5672409592343035,1730340942.593787189,,/base_pose_ground_truth.pose.pose.position.y,5.146137367332006
-2.6576481734360096,1730340942.692775046,,/base_pose_ground_truth.pose.pose.position.y,5.188875355355389
-2.7480553876377156,1730340942.793342896,,/base_pose_ground_truth.pose.pose.position.y,5.231613343378772
-2.8384626018394217,1730340942.895866519,,/base_pose_ground_truth.pose.pose.position.y,5.274351331402155
-2.9288698160411277,1730340942.992854322,,/base_pose_ground_truth.pose.pose.position.y,5.317089319425538
-3.019277030242834,1730340943.092823902,,/base_pose_ground_truth.pose.pose.position.y,5.359827307448921
-3.10968424444454,1730340943.192758681,,/base_pose_ground_truth.pose.pose.position.y,5.402565295472304
-3.200091458646246,1730340943.292708942,,/base_pose_ground_truth.pose.pose.position.y,5.4453032834956865
-3.290498672847952,1730340943.393508670,,/base_pose_ground_truth.pose.pose.position.y,5.488041271519069
-3.380905887049658,1730340943.494005065,,/base_pose_ground_truth.pose.pose.position.y,5.530779259542452
-3.471313101251364,1730340943.594082979,,/base_pose_ground_truth.pose.pose.position.y,5.573517247565835
-3.56172031545307,1730340943.694420801,,/base_pose_ground_truth.pose.pose.position.y,5.616255235589218
-3.652127529654776,1730340943.792784480,,/base_pose_ground_truth.pose.pose.position.y,5.658993223612601
-3.742534743856482,1730340943.894891111,,/base_pose_ground_truth.pose.pose.position.y,5.701731211635984
-3.8329419580581883,1730340943.999869606,,/base_pose_ground_truth.pose.pose.position.y,5.744469199659367
-3.9233491722598943,1730340944.093983468,,/base_pose_ground_truth.pose.pose.position.y,5.78720718768275
-4.0137563864616,1730340944.193471012,,/base_pose_ground_truth.pose.pose.position.y,5.829945175706133
-4.104163600663306,1730340944.292940048,,/base_pose_ground_truth.pose.pose.position.y,5.872683163729516
-4.1945708148650125,1730340944.396582526,,/base_pose_ground_truth.pose.pose.position.y,5.9154211517528985
-4.2849780290667185,1730340944.495012287,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340944.593054803,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340944.693019193,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340944.792980513,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340944.894738492,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340944.994745312,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.094859652,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.192935074,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.296791736,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.395077685,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.494036337,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.594947784,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.696375753,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.794301179,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.892800499,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340945.992904999,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.095346560,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.195484553,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.393675986,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.493241349,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.493259359,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.597049892,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.693017107,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.793003931,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.895824748,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340946.995969105,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.094166267,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.192809399,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.293915619,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.393714214,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.494736972,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.592996470,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.692863315,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.893077100,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.893197576,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340947.994053411,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.092883147,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.193403556,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.293710865,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.393731001,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.593530412,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.693577541,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.693593746,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.793897940,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.892868148,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340948.994997574,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340949.094651454,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
-4.2849780290667185,1730340949.192789032,,/base_pose_ground_truth.pose.pose.position.y,5.958159139776281
